 -31.2675063  -60.0890103
 120.0000000   37.7304067
 -10.3377258   27.3141040
 120.0000000   30.7281484
 120.0000000   69.8571615
 -12.3828079  -58.6458378
 120.0000000    6.2701797
  11.9770826   21.5541687
 -36.8883196  -44.0738507
 -36.1581351   78.7093029
 -10.7609817 -122.1230412
 -30.4539782  -69.6560612
 120.0000000  -15.2501841
 -31.3034331   25.7642345
 120.0000000   -9.6241117
 120.0000000   69.8571615
 -49.0440890  -36.2894917
 -50.1680438   -1.1811605
  19.6753667  -98.1758900
 120.0000000  -74.0177775
 -39.1213004   59.4204731
 120.0000000   23.7412577
  20.4649938   32.6864605
  36.6019796   34.8638286
   4.5685094  -68.0674954
 120.0000000  -29.7986727
  42.1131261  -48.5865345
 120.0000000  -74.0177775
 120.0000000   69.8571615
 -23.1084658 -102.2038212
 120.0000000    5.3122568
 120.0000000   16.9113512
 120.0000000   11.6277523
 120.0000000   -3.5395879
 -95.2412745  -96.0081730
  -1.9504630 -114.5955830
 120.0000000  -39.9463816
 120.0000000   58.6884298
 120.0000000   46.8903875
 120.0000000  -63.9851389
 -19.9175433   32.1126651
 120.0000000   44.8129263
 -39.9802004  -35.4784222
 120.0000000   69.8571615
 120.0000000    6.6164045
  27.4054731   13.8589496
  15.8220266  -48.9582196
 120.0000000    1.9593081
 -97.2847315  -76.3117085
  27.5664419   29.8584041
  32.9166311   48.9991855
  20.4069799   23.5489692
 120.0000000  -64.4037905
 -35.5973670  -25.6094990
  55.3624242   13.9801845
  26.7670682  -55.7277623
 120.0000000    8.7332373
 -29.9569480  -75.4634419
 120.0000000  -34.1962824
 120.0000000   18.2320204
 120.0000000  -35.4270029
 120.0000000  -74.0177775
 -24.1353613    0.3604049
 -47.6923701  -58.9458676
 120.0000000  -34.7055254
 -21.7807886   98.2445812
 120.0000000   42.0636129
 120.0000000   31.9130239
  22.7900442  -21.7935143
 120.0000000   11.0069599
 120.0000000  -27.5005388
 -33.4413935    3.3684473
  17.8514684  -58.5477734
 -50.0002696  -65.0497227
  -4.4109036   54.5826320
 120.0000000   48.1477079
  72.0002187   72.9156246
 120.0000000  -63.6865168
 -72.5385348   -8.2596054
   6.5104783  -46.0383091
  16.5284131  -39.1174298
 120.0000000   19.5444269
 120.0000000  -52.0998926
 120.0000000  -56.5535402
 120.0000000  -43.8048182
  29.1683286  -30.0742092
 120.0000000  -25.6622038
  43.9435438   -5.6515415
 120.0000000   15.1159277
 120.0000000   11.8204050
 -27.4424531  -43.8539791
 120.0000000   38.7976484
  41.9883512   13.2473812
 -52.3424250  -46.9019642
 -77.0557963 -103.5410557
 -27.9293353  -51.0270367
 120.0000000   41.1318617
  52.4765523    3.0499496
 -21.3990952   52.0804081
-116.1572901   30.9963321
 120.0000000   17.8031320
 120.0000000   69.8571615
 120.0000000  -24.7167025
 120.0000000  -30.3907442
 -36.0095259  -59.6748753
 -50.9331996  -21.6264897
 120.0000000   36.9671964
 120.0000000   30.2694921
  45.1701711   22.2356414
 120.0000000   21.6865587
 120.0000000  -26.6183024
  26.8567594   -3.0509949
  26.5419172  -42.7120381
  17.8182882   41.6271877
   2.9048780   12.2456302
 120.0000000  -44.6416712
 120.0000000   28.4280138
 120.0000000    4.0931816
 120.0000000   23.3903036
 -33.4194848   89.2145748
 120.0000000   42.6735906
  34.3648427   10.9234495
 120.0000000  -50.2403994
 -11.4366204   97.1190624
 120.0000000  -12.1155520
  33.0762113    4.9387159
 120.0000000   33.9560194
 120.0000000  -20.6054354
 120.0000000   33.0537405
 120.0000000   -1.9423212
 120.0000000   19.2606001
 120.0000000  -39.9462290
